yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.18 (230) 09:19:59  NaN     NaN     NaN  
2017.08.18 (230) 09:25:23    2.6   270.0   296.0
2017.08.18 (230) 09:30:11    2.7   265.0   285.0
2017.08.18 (230) 09:34:59    3.1   260.0   297.0
2017.08.18 (230) 09:40:23    3.2   262.0   290.0
2017.08.18 (230) 09:45:11    3.6   250.0   285.0
2017.08.18 (230) 09:49:59    3.7   247.0   277.0
2017.08.18 (230) 09:55:23    3.9   248.0   270.0
2017.08.18 (230) 10:00:11    4.2   236.0   282.0
2017.08.18 (230) 10:04:59    4.2   234.0   270.0
2017.08.18 (230) 10:10:23    4.7   221.0   268.0
2017.08.18 (230) 10:15:11    4.9   247.0   264.0
2017.08.18 (230) 10:19:59    5.1   230.0   257.0
2017.08.18 (230) 10:25:23    5.2   210.0   262.0
2017.08.18 (230) 10:30:11    5.2   182.0   244.0
2017.08.18 (230) 10:34:59    5.4   179.0   260.0
2017.08.18 (230) 10:40:23    5.4   170.0   276.0
2017.08.18 (230) 10:45:11    5.6   175.0   257.0
2017.08.18 (230) 10:49:59    5.5   202.0   253.0
2017.08.18 (230) 10:55:23    5.6   219.0   260.0
2017.08.18 (230) 11:00:11    5.5   187.0   257.0
2017.08.18 (230) 11:04:59    5.4   193.0   247.0
2017.08.18 (230) 11:10:23    5.7   218.0   270.0
2017.08.18 (230) 11:15:11    5.9   204.0   300.0
2017.08.18 (230) 11:19:59    6.0   198.0   280.0
2017.08.18 (230) 11:25:23    6.1   207.0   268.0
2017.08.18 (230) 11:30:11    6.3   170.0   270.0
2017.08.18 (230) 11:34:59    6.3   196.0   265.0
2017.08.18 (230) 11:40:23    6.4   219.0   273.0
2017.08.18 (230) 11:45:11    6.4   199.0   264.0
2017.08.18 (230) 11:49:59    6.4   208.0   265.0
2017.08.18 (230) 11:55:23    6.3   207.0   279.0
2017.08.18 (230) 12:00:11    6.1   202.0   302.0
2017.08.18 (230) 12:04:59    6.0   205.0   300.0
2017.08.18 (230) 12:10:23    6.1   196.0   309.0
2017.08.18 (230) 12:15:11    6.2   192.0   312.0
2017.08.18 (230) 12:19:59    6.5   193.0   308.0
2017.08.18 (230) 12:25:23    6.6   189.0   300.0
2017.08.18 (230) 12:30:11    6.7   201.0   294.0
2017.08.18 (230) 12:34:59    6.8   199.0   290.0
2017.08.18 (230) 12:40:23    7.0   189.0   290.0
2017.08.18 (230) 12:45:11    7.1   150.0   283.0
2017.08.18 (230) 12:49:59    7.1   161.0   276.0
2017.08.18 (230) 12:55:23    7.1   196.0   286.0
2017.08.18 (230) 13:00:11    7.0   170.0   277.0
2017.08.18 (230) 13:04:59    7.0   215.0   274.0
2017.08.18 (230) 13:10:23    7.0   213.0   282.0
2017.08.18 (230) 13:15:11    7.4   213.0   288.0
2017.08.18 (230) 13:19:59    7.3   202.0   288.0
2017.08.18 (230) 13:25:23    7.2   205.0   288.0
2017.08.18 (230) 13:30:11    7.4   205.0   291.0
2017.08.18 (230) 13:34:59    7.3   201.0   283.0
2017.08.18 (230) 13:40:23    7.3   196.0   282.0
2017.08.18 (230) 13:45:11    7.1   199.0   279.0
2017.08.18 (230) 13:49:59    7.0   205.0   294.0
2017.08.18 (230) 13:55:23    6.8   205.0   299.0
2017.08.18 (230) 14:00:11    6.6   201.0   308.0
2017.08.18 (230) 14:04:59    6.7   204.0   339.0
2017.08.18 (230) 14:10:23    6.7   201.0   339.0
2017.08.18 (230) 14:15:11    6.8   196.0   339.0
2017.08.18 (230) 14:19:59    6.9   202.0   335.0
2017.08.18 (230) 14:25:23    7.3   185.0   342.0
2017.08.18 (230) 14:30:11    7.2   185.0   326.0
2017.08.18 (230) 14:34:59    7.7   195.0   331.0
2017.08.18 (230) 14:40:23    7.5   190.0   316.0
2017.08.18 (230) 14:45:11    7.6   178.0   306.0
2017.08.18 (230) 14:49:59    7.5   181.0   299.0
2017.08.18 (230) 14:55:23    7.7   193.0   306.0
2017.08.18 (230) 15:00:11    7.6   185.0   300.0
2017.08.18 (230) 15:04:59    7.5   176.0   293.0
2017.08.18 (230) 15:10:23    7.7   173.0   288.0
2017.08.18 (230) 15:15:11    7.5   175.0   283.0
2017.08.18 (230) 15:19:59    7.2   167.0   290.0
2017.08.18 (230) 15:25:23    7.2   195.0   299.0
2017.08.18 (230) 15:30:11    7.5   192.0   316.0
2017.08.18 (230) 15:34:59    7.5   193.0   312.0
2017.08.18 (230) 15:40:23    7.4   195.0   314.0
2017.08.18 (230) 15:45:11    7.6   192.0   311.0
2017.08.18 (230) 15:49:59    7.5   198.0   300.0
2017.08.18 (230) 15:55:23    7.4   175.0   296.0
2017.08.18 (230) 16:00:11    7.3   179.0   282.0
2017.08.18 (230) 16:04:59    6.9   175.0   294.0
2017.08.18 (230) 16:10:23    6.8   181.0   286.0
2017.08.18 (230) 16:15:11    7.0   179.0   288.0
2017.08.18 (230) 16:19:59    6.9   173.0   294.0
2017.08.18 (230) 16:25:23    7.0   173.0   285.0
2017.08.18 (230) 16:30:11    6.9   178.0   279.0
2017.08.18 (230) 16:34:59    6.6   172.0   290.0
2017.08.18 (230) 16:40:23    6.4   213.0   271.0
2017.08.18 (230) 16:45:11    6.3   181.0   271.0
2017.08.18 (230) 16:49:59    6.4   173.0   306.0
2017.08.18 (230) 16:55:23    6.2   205.0   339.0
2017.08.18 (230) 17:00:11    6.1   199.0   328.0
2017.08.18 (230) 17:04:59    6.1   192.0   329.0
2017.08.18 (230) 17:10:23    6.2   192.0   345.0
2017.08.18 (230) 17:15:11    6.3   189.0   365.0
2017.08.18 (230) 17:19:59    6.3   187.0   349.0
2017.08.18 (230) 17:25:23    6.3   184.0   346.0
2017.08.18 (230) 17:30:11    6.2   195.0   334.0
2017.08.18 (230) 17:34:59    6.3   185.0   345.0
2017.08.18 (230) 17:40:23    6.3   178.0   332.0
2017.08.18 (230) 17:45:11    6.2   181.0   328.0
2017.08.18 (230) 17:49:59    6.3   195.0   332.0
2017.08.18 (230) 17:55:23    6.3   184.0   337.0
2017.08.18 (230) 18:00:11    6.5   185.0   345.0
2017.08.18 (230) 18:04:59    6.6   189.0   339.0
2017.08.18 (230) 18:10:23    7.2   173.0   332.0
2017.08.18 (230) 18:15:11    7.3   175.0   311.0
2017.08.18 (230) 18:19:59    7.5   178.0   314.0
2017.08.18 (230) 18:25:23    7.7   172.0   314.0
2017.08.18 (230) 18:30:11    7.7   250.0   293.0
2017.08.18 (230) 18:34:59    7.6   254.0   286.0
2017.08.18 (230) 18:40:23    7.7   267.0   305.0
2017.08.18 (230) 18:45:11    7.9   233.0   296.0
2017.08.18 (230) 18:49:59    7.7   182.0   288.0
2017.08.18 (230) 18:55:23    8.0   257.0   283.0
2017.08.18 (230) 19:00:11    7.9   260.0   285.0
2017.08.18 (230) 19:04:59    7.8   247.0   280.0
2017.08.18 (230) 19:10:23    7.7   140.0   282.0
2017.08.18 (230) 19:15:11    7.9   166.0   279.0
2017.08.18 (230) 19:19:59    7.8   233.0   271.0
2017.08.18 (230) 19:25:23    7.7   208.0   273.0
2017.08.18 (230) 19:30:11    7.7   221.0   262.0
2017.08.18 (230) 19:34:59    7.7   233.0   270.0
2017.08.18 (230) 19:40:23    7.6   230.0   253.0
2017.08.18 (230) 19:45:11    7.6   239.0   265.0
2017.08.18 (230) 19:49:59    7.6   245.0   259.0
2017.08.18 (230) 19:55:23    7.5   204.0   251.0
2017.08.18 (230) 20:00:11    7.2   233.0   248.0
2017.08.18 (230) 20:04:59    7.0   219.0   257.0
2017.08.18 (230) 20:10:23    7.0   218.0   267.0
2017.08.18 (230) 20:15:11    6.7   224.0   248.0
2017.08.18 (230) 20:19:59    7.0   239.0   262.0
2017.08.18 (230) 20:25:23    6.7   237.0   251.0
2017.08.18 (230) 20:30:11    6.6   237.0   253.0
2017.08.18 (230) 20:34:59    6.4   234.0   259.0
2017.08.18 (230) 20:40:23    6.3   234.0   256.0
2017.08.18 (230) 20:45:11    6.3   225.0   256.0
2017.08.18 (230) 20:49:59    6.0   231.0   256.0
2017.08.18 (230) 20:55:23    6.0   219.0   270.0
2017.08.18 (230) 21:00:11    6.0   225.0   256.0
2017.08.18 (230) 21:04:59    6.1   228.0   273.0
2017.08.18 (230) 21:10:23    6.2   236.0   273.0
2017.08.18 (230) 21:15:11    6.5   231.0   271.0
2017.08.18 (230) 21:19:59    6.5   233.0   280.0
2017.08.18 (230) 21:25:23    6.0   234.0   256.0
2017.08.18 (230) 21:30:11    6.0   228.0   264.0
2017.08.18 (230) 21:34:59    5.8   224.0   264.0
2017.08.18 (230) 21:40:23    5.9   222.0   276.0
2017.08.18 (230) 21:45:11    5.8   227.0   279.0
2017.08.18 (230) 21:49:59    5.7   225.0   268.0
2017.08.18 (230) 21:55:23    5.6   221.0   279.0
2017.08.18 (230) 22:00:11    5.6   227.0   265.0
2017.08.18 (230) 22:04:59    5.5   222.0   270.0
2017.08.18 (230) 22:10:23    5.5   219.0   268.0
2017.08.18 (230) 22:15:11    5.3   222.0   268.0
2017.08.18 (230) 22:19:59    5.1   215.0   265.0
2017.08.18 (230) 22:25:23    4.9   210.0   253.0
2017.08.18 (230) 22:30:11    4.9   205.0   283.0
2017.08.18 (230) 22:34:59    4.8   213.0   277.0
2017.08.18 (230) 22:40:23    4.7   221.0   273.0
2017.08.18 (230) 22:45:11    4.7   228.0   283.0
2017.08.18 (230) 22:49:59    4.4   222.0   260.0
2017.08.18 (230) 22:55:23    4.5   224.0   273.0
2017.08.18 (230) 23:00:11    4.4   222.0   262.0
2017.08.18 (230) 23:04:59    4.3   211.0   265.0
2017.08.18 (230) 23:10:23    4.4   218.0   276.0
2017.08.18 (230) 23:15:11    4.3   219.0   285.0
2017.08.18 (230) 23:19:59    4.6   225.0   294.0
2017.08.18 (230) 23:25:23    4.4   227.0   271.0
2017.08.18 (230) 23:30:11    4.4   233.0   271.0
2017.08.18 (230) 23:34:59    4.5   222.0   303.0
2017.08.18 (230) 23:40:23    4.5   221.0   277.0
2017.08.18 (230) 23:45:11    4.6   227.0   299.0
2017.08.18 (230) 23:49:59    4.3   227.0   267.0
2017.08.18 (230) 23:55:23    4.4   228.0   256.0
2017.08.19 (231) 00:00:11    4.3   221.0   247.0
2017.08.19 (231) 00:04:59    4.3   219.0   265.0
2017.08.19 (231) 00:10:23    4.2   211.0   274.0
2017.08.19 (231) 00:15:11    4.2   219.0   294.0
2017.08.19 (231) 00:19:59    4.1   215.0   274.0
2017.08.19 (231) 00:25:23    4.1   211.0   271.0
2017.08.19 (231) 00:30:11    4.0   225.0   268.0
2017.08.19 (231) 00:34:59    3.8   215.0   253.0
2017.08.19 (231) 00:40:23    3.8   221.0   262.0
2017.08.19 (231) 00:45:11    3.8   224.0   265.0
2017.08.19 (231) 00:49:59    3.7   215.0   264.0
2017.08.19 (231) 00:55:23    3.6   215.0   267.0
2017.08.19 (231) 01:00:11    3.5   208.0   253.0
2017.08.19 (231) 01:04:59    3.5   219.0   282.0
2017.08.19 (231) 01:10:23    3.6   224.0   293.0
2017.08.19 (231) 01:15:11    3.4   231.0   283.0
2017.08.19 (231) 01:19:59    3.4   242.0   302.0
2017.08.19 (231) 01:25:23    3.3   245.0   294.0
2017.08.19 (231) 01:30:11    3.4   253.0   309.0
2017.08.19 (231) 01:34:59    3.4   259.0   309.0
2017.08.19 (231) 01:40:23    3.4   265.0   311.0
2017.08.19 (231) 01:45:11    3.5   264.0   326.0
2017.08.19 (231) 01:49:59    3.6   274.0   335.0
2017.08.19 (231) 01:55:23    3.6   276.0   320.0
2017.08.19 (231) 02:00:11    3.9   279.0   332.0
2017.08.19 (231) 02:04:59    3.9   282.0   352.0
2017.08.19 (231) 02:10:23    4.1   293.0   349.0
2017.08.19 (231) 02:15:11    4.1   279.0   345.0
2017.08.19 (231) 02:19:59    4.2   270.0   335.0
2017.08.19 (231) 02:25:23    4.3   270.0   334.0
2017.08.19 (231) 02:30:11    4.5   264.0   322.0
2017.08.19 (231) 02:34:59    4.7   257.0   325.0
2017.08.19 (231) 02:40:23    4.4   253.0   299.0
2017.08.19 (231) 02:45:11    4.7   244.0   305.0
2017.08.19 (231) 02:49:59    4.7   237.0   293.0
2017.08.19 (231) 02:55:23    4.9   228.0   282.0
2017.08.19 (231) 03:00:11    4.8   221.0   279.0
2017.08.19 (231) 03:04:59    4.7   213.0   262.0
2017.08.19 (231) 03:10:23    4.7   215.0   279.0
2017.08.19 (231) 03:15:11    4.8   208.0   280.0
2017.08.19 (231) 03:19:59    4.5   219.0   283.0
2017.08.19 (231) 03:25:23    4.3   219.0   277.0
2017.08.19 (231) 03:30:11    4.8   224.0   312.0
2017.08.19 (231) 03:34:59    5.2   228.0   308.0
2017.08.19 (231) 03:40:23    5.2   222.0   302.0
2017.08.19 (231) 03:45:11    5.0   216.0   311.0
2017.08.19 (231) 03:49:59    5.1   221.0   316.0
2017.08.19 (231) 03:55:23    4.7   224.0   317.0
2017.08.19 (231) 04:00:11    5.0   228.0   302.0
2017.08.19 (231) 04:04:59    4.8   215.0   283.0
2017.08.19 (231) 04:10:23    4.6   210.0   282.0
2017.08.19 (231) 04:15:11    5.1   208.0   283.0
2017.08.19 (231) 04:19:59    4.8   210.0   283.0
2017.08.19 (231) 04:25:23    4.2   208.0   259.0
2017.08.19 (231) 04:30:11    4.7   199.0   282.0
2017.08.19 (231) 04:34:59    4.2   201.0   279.0
2017.08.19 (231) 04:40:23    4.2   222.0   280.0
2017.08.19 (231) 04:45:11    4.1   222.0   271.0
2017.08.19 (231) 04:49:59    4.1   234.0   300.0
2017.08.19 (231) 04:55:23    4.0   228.0   280.0
2017.08.19 (231) 05:00:11    3.9   234.0   276.0
2017.08.19 (231) 05:04:59    3.6   239.0   276.0
2017.08.19 (231) 05:10:23    3.9   245.0   294.0
2017.08.19 (231) 05:15:11    3.9   242.0   291.0
2017.08.19 (231) 05:19:59    4.0   242.0   288.0
2017.08.19 (231) 05:25:23    4.0   239.0   300.0
2017.08.19 (231) 05:30:11    3.9   237.0   280.0
2017.08.19 (231) 05:34:59    4.0   231.0   270.0
2017.08.19 (231) 05:40:23    4.2   225.0   271.0
2017.08.19 (231) 05:45:11    3.9   218.0   256.0
2017.08.19 (231) 05:49:59    3.9   208.0   279.0
2017.08.19 (231) 05:55:23    3.7   199.0   276.0
2017.08.19 (231) 06:00:11    3.2   204.0   221.0
2017.08.19 (231) 06:04:59    3.0   201.0   221.0
2017.08.19 (231) 06:10:23    2.3   198.0   213.0
2017.08.19 (231) 06:15:11    2.7   204.0   337.0
2017.08.19 (231) 06:19:59    2.5   251.0   283.0
2017.08.19 (231) 06:25:23    2.2   242.0   305.0
2017.08.19 (231) 06:30:11    2.1   254.0   322.0
2017.08.19 (231) 06:34:59    2.0   253.0   285.0
2017.08.19 (231) 06:40:23  NaN     NaN     NaN  
2017.08.19 (231) 06:45:11  NaN     NaN     NaN  
2017.08.19 (231) 06:49:59  NaN     NaN     NaN  
2017.08.19 (231) 06:55:23  NaN     NaN     NaN  
2017.08.19 (231) 07:00:11  NaN     NaN     NaN  
2017.08.19 (231) 07:04:59  NaN     NaN     NaN  
2017.08.19 (231) 07:10:23  NaN     NaN     NaN  
2017.08.19 (231) 07:15:11  NaN     NaN     NaN  
2017.08.19 (231) 07:19:59  NaN     NaN     NaN  
2017.08.19 (231) 07:25:23  NaN     NaN     NaN  
2017.08.19 (231) 07:30:11  NaN     NaN     NaN  
2017.08.19 (231) 07:34:59  NaN     NaN     NaN  
2017.08.19 (231) 07:40:23  NaN     NaN     NaN  
2017.08.19 (231) 07:45:11  NaN     NaN     NaN  
2017.08.19 (231) 07:49:59  NaN     NaN     NaN  
2017.08.19 (231) 07:55:23  NaN     NaN     NaN  
2017.08.19 (231) 08:00:11  NaN     NaN     NaN  
2017.08.19 (231) 08:04:59  NaN     NaN     NaN  
2017.08.19 (231) 08:10:23  NaN     NaN     NaN  
2017.08.19 (231) 08:15:11  NaN     NaN     NaN  
2017.08.19 (231) 08:19:59  NaN     NaN     NaN  
2017.08.19 (231) 08:25:23  NaN     NaN     NaN  
2017.08.19 (231) 08:30:11  NaN     NaN     NaN  
2017.08.19 (231) 08:34:59  NaN     NaN     NaN  
2017.08.19 (231) 08:40:23  NaN     NaN     NaN  
2017.08.19 (231) 08:45:11  NaN     NaN     NaN  
2017.08.19 (231) 08:49:59  NaN     NaN     NaN  
2017.08.19 (231) 08:55:23  NaN     NaN     NaN  
2017.08.19 (231) 09:00:11  NaN     NaN     NaN  
2017.08.19 (231) 09:04:59  NaN     NaN     NaN  
2017.08.19 (231) 09:10:23  NaN     NaN     NaN  
2017.08.19 (231) 09:15:11  NaN     NaN     NaN  
2017.08.19 (231) 09:19:59  NaN     NaN     NaN  
2017.08.19 (231) 09:25:23  NaN     NaN     NaN  
2017.08.19 (231) 09:30:11    2.7   270.0   299.0
2017.08.19 (231) 09:34:59    3.2   264.0   293.0
2017.08.19 (231) 09:40:23    3.7   254.0   271.0
2017.08.19 (231) 09:45:11    4.2   244.0   265.0
2017.08.19 (231) 09:49:59    4.4   236.0   244.0
2017.08.19 (231) 09:55:23    4.8   233.0   236.0
2017.08.19 (231) 10:00:11    4.9   237.0   230.0
2017.08.19 (231) 10:04:59    5.3   231.0   224.0
2017.08.19 (231) 10:10:23    5.2   222.0   228.0
2017.08.19 (231) 10:15:11    5.5   228.0   241.0
2017.08.19 (231) 10:19:59    5.4   234.0   234.0
2017.08.19 (231) 10:25:23    5.3   228.0   234.0
2017.08.19 (231) 10:30:11    5.5   233.0   247.0
2017.08.19 (231) 10:34:59    5.6   225.0   225.0
2017.08.19 (231) 10:40:23    5.7   222.0   228.0
2017.08.19 (231) 10:45:11    5.6   163.0   227.0
2017.08.19 (231) 10:49:59    5.6   169.0   230.0
2017.08.19 (231) 10:55:23    5.6   215.0   233.0
2017.08.19 (231) 11:00:11    5.4   159.0   237.0
2017.08.19 (231) 11:04:59    5.6   225.0   245.0
2017.08.19 (231) 11:10:23    5.6   204.0   247.0
2017.08.19 (231) 11:15:11    5.6   181.0   248.0
2017.08.19 (231) 11:19:59    5.7   153.0   268.0
2017.08.19 (231) 11:25:23    5.8   158.0   264.0
2017.08.19 (231) 11:30:11    6.1   193.0   251.0
2017.08.19 (231) 11:34:59    6.1   178.0   242.0
2017.08.19 (231) 11:40:23    6.0   185.0   248.0
2017.08.19 (231) 11:45:11    6.0   216.0   267.0
2017.08.19 (231) 11:49:59    6.1   234.0   279.0
2017.08.19 (231) 11:55:23    6.2   216.0   285.0
2017.08.19 (231) 12:00:11    6.3   167.0   279.0
2017.08.19 (231) 12:04:59    6.4   172.0   271.0
2017.08.19 (231) 12:10:23    6.4   204.0   271.0
2017.08.19 (231) 12:15:11    6.3   216.0   259.0
2017.08.19 (231) 12:19:59    6.3   205.0   265.0
2017.08.19 (231) 12:25:23    6.5   222.0   276.0
2017.08.19 (231) 12:30:11    6.4   184.0   279.0
2017.08.19 (231) 12:34:59    6.3   192.0   282.0
2017.08.19 (231) 12:40:23    6.3   156.0   286.0
2017.08.19 (231) 12:45:11    6.2   155.0   283.0
2017.08.19 (231) 12:49:59    6.1   155.0   274.0
2017.08.19 (231) 12:55:23    6.1   175.0   280.0
2017.08.19 (231) 13:00:11    6.0   179.0   279.0
2017.08.19 (231) 13:04:59    5.9   196.0   320.0
2017.08.19 (231) 13:10:23    5.7   215.0   329.0
2017.08.19 (231) 13:15:11    5.8   207.0   340.0
2017.08.19 (231) 13:19:59    5.9   211.0   335.0
2017.08.19 (231) 13:25:23    5.8   213.0   340.0
2017.08.19 (231) 13:30:11    5.9   199.0   339.0
2017.08.19 (231) 13:34:59    5.9   195.0   352.0
2017.08.19 (231) 13:40:23    6.0   173.0   351.0
2017.08.19 (231) 13:45:11    6.1   173.0   358.0
2017.08.19 (231) 13:49:59    6.2   167.0   348.0
2017.08.19 (231) 13:55:23    6.5   201.0   365.0
2017.08.19 (231) 14:00:11    6.4   190.0   375.0
2017.08.19 (231) 14:04:59    6.5   204.0   366.0
2017.08.19 (231) 14:10:23    6.7   199.0   348.0
2017.08.19 (231) 14:15:11    6.5   193.0   339.0
2017.08.19 (231) 14:19:59    6.6   189.0   342.0
2017.08.19 (231) 14:25:23    7.1   192.0   355.0
2017.08.19 (231) 14:30:11    6.9   184.0   358.0
2017.08.19 (231) 14:34:59    6.8   185.0   334.0
2017.08.19 (231) 14:40:23    6.8   196.0   335.0
2017.08.19 (231) 14:45:11    6.9   181.0   357.0
2017.08.19 (231) 14:49:59    6.8   182.0   363.0
2017.08.19 (231) 14:55:23    7.0   189.0   358.0
2017.08.19 (231) 15:00:11    7.1   193.0   361.0
2017.08.19 (231) 15:04:59    7.2   181.0   352.0
2017.08.19 (231) 15:10:23    7.3   181.0   354.0
2017.08.19 (231) 15:15:11    7.4   190.0   354.0
2017.08.19 (231) 15:19:59    7.6   196.0   342.0
2017.08.19 (231) 15:25:23    7.7   193.0   343.0
2017.08.19 (231) 15:30:11    7.8   195.0   335.0
2017.08.19 (231) 15:34:59    7.9   185.0   322.0
2017.08.19 (231) 15:40:23    7.8   181.0   342.0
2017.08.19 (231) 15:45:11    8.0   187.0   340.0
2017.08.19 (231) 15:49:59    7.8   189.0   319.0
2017.08.19 (231) 15:55:23    7.8   190.0   317.0
2017.08.19 (231) 16:00:11    8.6   189.0   334.0
2017.08.19 (231) 16:04:59    8.3   195.0   325.0
2017.08.19 (231) 16:10:23    8.2   190.0   322.0
2017.08.19 (231) 16:15:11    8.0   196.0   323.0
2017.08.19 (231) 16:19:59    8.5   192.0   322.0
2017.08.19 (231) 16:25:23    8.5   187.0   317.0
2017.08.19 (231) 16:30:11    8.5   185.0   308.0
2017.08.19 (231) 16:34:59    8.8   205.0   306.0
2017.08.19 (231) 16:40:23    8.5   202.0   300.0
2017.08.19 (231) 16:45:11    8.6   204.0   311.0
2017.08.19 (231) 16:49:59    8.5   208.0   311.0
2017.08.19 (231) 16:55:23    8.5   199.0   302.0
2017.08.19 (231) 17:00:11    8.4   195.0   294.0
2017.08.19 (231) 17:04:59    8.7   204.0   297.0
2017.08.19 (231) 17:10:23    8.4   196.0   294.0
2017.08.19 (231) 17:15:11    8.5   198.0   299.0
2017.08.19 (231) 17:19:59    8.3   195.0   296.0
2017.08.19 (231) 17:25:23    8.5   195.0   302.0
2017.08.19 (231) 17:30:11    8.5   204.0   305.0
2017.08.19 (231) 17:34:59    8.6   202.0   305.0
2017.08.19 (231) 17:40:23    8.5   196.0   306.0
2017.08.19 (231) 17:45:11    8.3   196.0   299.0
2017.08.19 (231) 17:49:59    8.5   205.0   297.0
2017.08.19 (231) 17:55:23    8.1   199.0   288.0
2017.08.19 (231) 18:00:11    7.9   190.0   293.0
2017.08.19 (231) 18:04:59    7.7   176.0   296.0
2017.08.19 (231) 18:10:23    7.8   195.0   303.0
2017.08.19 (231) 18:15:11    8.1   196.0   317.0
2017.08.19 (231) 18:19:59    7.9   201.0   300.0
2017.08.19 (231) 18:25:23    7.8   199.0   305.0
2017.08.19 (231) 18:30:11    7.7   202.0   288.0
2017.08.19 (231) 18:34:59    7.9   189.0   294.0
2017.08.19 (231) 18:40:23    7.7   199.0   291.0
2017.08.19 (231) 18:45:11    7.6   198.0   300.0
2017.08.19 (231) 18:49:59    7.7   228.0   285.0
2017.08.19 (231) 18:55:23    7.7   198.0   290.0
2017.08.19 (231) 19:00:11    7.8   199.0   286.0
2017.08.19 (231) 19:04:59    7.9   201.0   288.0
2017.08.19 (231) 19:10:23    7.7   216.0   270.0
2017.08.19 (231) 19:15:11    7.7   205.0   267.0
2017.08.19 (231) 19:19:59    7.5   222.0   260.0
2017.08.19 (231) 19:25:23    7.4   234.0   265.0
2017.08.19 (231) 19:30:11    7.3   215.0   265.0
2017.08.19 (231) 19:34:59    7.2   225.0   270.0
2017.08.19 (231) 19:40:23    7.0   215.0   273.0
2017.08.19 (231) 19:45:11    7.1   233.0   277.0
2017.08.19 (231) 19:49:59    7.1   219.0   271.0
2017.08.19 (231) 19:55:23    7.0   210.0   270.0
2017.08.19 (231) 20:00:11    7.0   211.0   274.0
2017.08.19 (231) 20:04:59    7.0   247.0   268.0
2017.08.19 (231) 20:10:23    7.1   244.0   271.0
2017.08.19 (231) 20:15:11    7.0   234.0   264.0
2017.08.19 (231) 20:19:59    7.0   233.0   271.0
2017.08.19 (231) 20:25:23    7.0   242.0   274.0
2017.08.19 (231) 20:30:11    7.0   245.0   270.0
2017.08.19 (231) 20:34:59    7.0   242.0   270.0
2017.08.19 (231) 20:40:23    6.9   247.0   283.0
2017.08.19 (231) 20:45:11    7.0   248.0   274.0
2017.08.19 (231) 20:49:59    7.0   248.0   273.0
2017.08.19 (231) 20:55:23    6.9   244.0   262.0
2017.08.19 (231) 21:00:11    6.9   244.0   286.0
2017.08.19 (231) 21:04:59    6.7   234.0   262.0
2017.08.19 (231) 21:10:23    6.5   241.0   256.0
2017.08.19 (231) 21:15:11    6.5   230.0   279.0
2017.08.19 (231) 21:19:59    6.0   224.0   271.0
2017.08.19 (231) 21:25:23    5.9   225.0   274.0
2017.08.19 (231) 21:30:11    5.8   224.0   285.0
2017.08.19 (231) 21:34:59    5.7   228.0   290.0
2017.08.19 (231) 21:40:23    5.8   231.0   290.0
2017.08.19 (231) 21:45:11    5.8   228.0   297.0
2017.08.19 (231) 21:49:59    5.6   221.0   282.0
2017.08.19 (231) 21:55:23    5.5   224.0   302.0
2017.08.19 (231) 22:00:11    5.6   227.0   319.0
2017.08.19 (231) 22:04:59    5.6   234.0   312.0
2017.08.19 (231) 22:10:23    5.5   227.0   300.0
2017.08.19 (231) 22:15:11    5.6   224.0   311.0
2017.08.19 (231) 22:19:59    5.6   228.0   296.0
2017.08.19 (231) 22:25:23    5.6   225.0   314.0
2017.08.19 (231) 22:30:11    5.6   228.0   279.0
2017.08.19 (231) 22:34:59    5.6   225.0   296.0
2017.08.19 (231) 22:40:23    5.6   222.0   273.0
2017.08.19 (231) 22:45:11    5.8   222.0   273.0
2017.08.19 (231) 22:49:59    5.6   221.0   260.0
2017.08.19 (231) 22:55:23    5.6   216.0   279.0
2017.08.19 (231) 23:00:11    5.8   218.0   273.0
2017.08.19 (231) 23:04:59    5.6   210.0   279.0
2017.08.19 (231) 23:10:23    5.7   216.0   276.0
2017.08.19 (231) 23:15:11    5.8   213.0   276.0
2017.08.19 (231) 23:19:59    5.3   208.0   267.0
2017.08.19 (231) 23:25:23    5.2   215.0   282.0
2017.08.19 (231) 23:30:11    5.1   204.0   273.0
2017.08.19 (231) 23:34:59    5.2   210.0   285.0
2017.08.19 (231) 23:40:23    5.2   204.0   277.0
2017.08.19 (231) 23:45:11    4.9   219.0   256.0
2017.08.19 (231) 23:49:59    4.7   213.0   271.0
2017.08.19 (231) 23:55:23    4.7   215.0   290.0
2017.08.20 (232) 00:00:11    4.2   221.0   257.0
2017.08.20 (232) 00:04:59    4.0   210.0   254.0
2017.08.20 (232) 00:10:23    4.2   222.0   294.0
2017.08.20 (232) 00:15:11    4.1   234.0   297.0
2017.08.20 (232) 00:19:59    3.8   228.0   279.0
2017.08.20 (232) 00:25:23    4.1   228.0   339.0
2017.08.20 (232) 00:30:11    3.8   231.0   317.0
2017.08.20 (232) 00:34:59    4.0   248.0   326.0
2017.08.20 (232) 00:40:23    4.0   248.0   346.0
2017.08.20 (232) 00:45:11    4.1   244.0   360.0
2017.08.20 (232) 00:49:59    4.2   254.0   337.0
2017.08.20 (232) 00:55:23    4.2   250.0   331.0
2017.08.20 (232) 01:00:11    4.0   250.0   290.0
2017.08.20 (232) 01:04:59    4.3   241.0   297.0
2017.08.20 (232) 01:10:23    4.3   234.0   309.0
2017.08.20 (232) 01:15:11    4.4   231.0   285.0
