yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.13 (225) 23:19:59    3.9   217.0   238.0
2017.08.13 (225) 23:25:23    3.8   214.0   236.0
2017.08.13 (225) 23:30:11    3.7   209.0   233.0
2017.08.13 (225) 23:34:59    3.7   207.0   243.0
2017.08.13 (225) 23:40:23    3.6   219.0   252.0
2017.08.13 (225) 23:45:11    3.4   207.0   240.0
2017.08.13 (225) 23:49:59    3.4   221.0   252.0
2017.08.13 (225) 23:55:23    3.4   221.0   247.0
2017.08.14 (226) 00:00:11    3.4   233.0   259.0
2017.08.14 (226) 00:04:59    3.4   236.0   255.0
2017.08.14 (226) 00:10:23    3.3   226.0   228.0
2017.08.14 (226) 00:15:11    3.2   219.0   231.0
2017.08.14 (226) 00:19:59    3.2   214.0   236.0
2017.08.14 (226) 00:25:23    3.1   219.0   245.0
2017.08.14 (226) 00:30:11    3.0   214.0   245.0
2017.08.14 (226) 00:34:59    3.1   214.0   283.0
2017.08.14 (226) 00:40:23    3.1   224.0   274.0
2017.08.14 (226) 00:45:11    3.2   245.0   307.0
2017.08.14 (226) 00:49:59    3.3   250.0   319.0
2017.08.14 (226) 00:55:23    3.2   257.0   295.0
2017.08.14 (226) 01:00:11    3.3   243.0   288.0
2017.08.14 (226) 01:04:59    3.4   243.0   295.0
2017.08.14 (226) 01:10:23    3.4   228.0   297.0
2017.08.14 (226) 01:15:11    3.3   224.0   274.0
2017.08.14 (226) 01:19:59    3.6   233.0   302.0
2017.08.14 (226) 01:25:23    3.4   236.0   290.0
2017.08.14 (226) 01:30:11    3.4   247.0   283.0
2017.08.14 (226) 01:34:59    3.4   255.0   278.0
2017.08.14 (226) 01:40:23    3.5   243.0   269.0
2017.08.14 (226) 01:45:11    3.5   231.0   271.0
2017.08.14 (226) 01:49:59    3.7   231.0   264.0
2017.08.14 (226) 01:55:23    3.5   236.0   269.0
2017.08.14 (226) 02:00:11    3.5   224.0   255.0
2017.08.14 (226) 02:04:59    3.4   224.0   245.0
2017.08.14 (226) 02:10:23    3.4   228.0   245.0
2017.08.14 (226) 02:15:11    3.4   219.0   252.0
2017.08.14 (226) 02:19:59    3.3   217.0   243.0
2017.08.14 (226) 02:25:23    3.1   214.0   245.0
2017.08.14 (226) 02:30:11    3.0   221.0   231.0
2017.08.14 (226) 02:34:59    3.2   219.0   269.0
2017.08.14 (226) 02:40:23    3.1   217.0   281.0
2017.08.14 (226) 02:45:11    3.2   231.0   307.0
2017.08.14 (226) 02:49:59    3.0   252.0   309.0
2017.08.14 (226) 02:55:23    3.1   255.0   295.0
2017.08.14 (226) 03:00:11    3.1   247.0   297.0
2017.08.14 (226) 03:04:59    3.1   243.0   281.0
2017.08.14 (226) 03:10:23    3.4   250.0   316.0
2017.08.14 (226) 03:15:11    3.5   283.0   328.0
2017.08.14 (226) 03:19:59    3.5   262.0   312.0
2017.08.14 (226) 03:25:23    3.6   252.0   316.0
2017.08.14 (226) 03:30:11    3.6   259.0   290.0
2017.08.14 (226) 03:34:59    4.0   252.0   295.0
2017.08.14 (226) 03:40:23    4.0   224.0   283.0
2017.08.14 (226) 03:45:11    4.1   214.0   269.0
2017.08.14 (226) 03:49:59    4.1   214.0   257.0
2017.08.14 (226) 03:55:23    4.0   214.0   262.0
2017.08.14 (226) 04:00:11    3.9   209.0   252.0
2017.08.14 (226) 04:04:59    3.7   217.0   252.0
2017.08.14 (226) 04:10:23    4.1   221.0   314.0
2017.08.14 (226) 04:15:11    4.3   233.0   307.0
2017.08.14 (226) 04:19:59    4.3   221.0   288.0
2017.08.14 (226) 04:25:23  NaN     NaN     NaN  
2017.08.14 (226) 04:30:11  NaN     NaN     NaN  
2017.08.14 (226) 04:34:59  NaN     NaN     NaN  
2017.08.14 (226) 04:40:23  NaN     NaN     NaN  
2017.08.14 (226) 04:45:11  NaN     NaN     NaN  
2017.08.14 (226) 04:49:59  NaN     NaN     NaN  
2017.08.14 (226) 04:55:23  NaN     NaN     NaN  
2017.08.14 (226) 05:00:11  NaN     NaN     NaN  
2017.08.14 (226) 05:04:59  NaN     NaN     NaN  
2017.08.14 (226) 05:10:23  NaN     NaN     NaN  
2017.08.14 (226) 05:15:11  NaN     NaN     NaN  
2017.08.14 (226) 05:19:59  NaN     NaN     NaN  
2017.08.14 (226) 05:25:23  NaN     NaN     NaN  
2017.08.14 (226) 05:30:11  NaN     NaN     NaN  
2017.08.14 (226) 05:34:59  NaN     NaN     NaN  
2017.08.14 (226) 05:40:23  NaN     NaN     NaN  
2017.08.14 (226) 05:45:11  NaN     NaN     NaN  
2017.08.14 (226) 05:49:59  NaN     NaN     NaN  
2017.08.14 (226) 05:55:23  NaN     NaN     NaN  
2017.08.14 (226) 06:00:11  NaN     NaN     NaN  
2017.08.14 (226) 06:04:59  NaN     NaN     NaN  
2017.08.14 (226) 06:10:23  NaN     NaN     NaN  
2017.08.14 (226) 06:15:11  NaN     NaN     NaN  
2017.08.14 (226) 06:19:59  NaN     NaN     NaN  
2017.08.14 (226) 06:25:23  NaN     NaN     NaN  
2017.08.14 (226) 06:30:11  NaN     NaN     NaN  
2017.08.14 (226) 06:34:59  NaN     NaN     NaN  
2017.08.14 (226) 06:40:23  NaN     NaN     NaN  
2017.08.14 (226) 06:45:11  NaN     NaN     NaN  
2017.08.14 (226) 06:49:59    3.0   214.0   257.0
2017.08.14 (226) 06:55:23    2.9   224.0   233.0
2017.08.14 (226) 07:00:11    2.9   214.0   252.0
2017.08.14 (226) 07:04:59    2.9   205.0   247.0
2017.08.14 (226) 07:10:23    2.8   217.0   236.0
2017.08.14 (226) 07:15:11    2.8   214.0   266.0
2017.08.14 (226) 07:19:59    2.7   221.0   245.0
2017.08.14 (226) 07:25:23    2.7   221.0   245.0
2017.08.14 (226) 07:30:11    2.7   219.0   236.0
2017.08.14 (226) 07:34:59    2.7   214.0   236.0
2017.08.14 (226) 07:40:23    2.7   217.0   228.0
2017.08.14 (226) 07:45:11    2.7   212.0   217.0
2017.08.14 (226) 07:49:59    2.5   207.0   214.0
2017.08.14 (226) 07:55:23    2.4   195.0   228.0
2017.08.14 (226) 08:00:11    2.2   195.0   231.0
2017.08.14 (226) 08:04:59    2.2   238.0   247.0
2017.08.14 (226) 08:10:23    2.2   207.0   255.0
2017.08.14 (226) 08:15:11    2.2   219.0   266.0
2017.08.14 (226) 08:19:59    2.1   231.0   245.0
2017.08.14 (226) 08:25:23    2.1   219.0   236.0
2017.08.14 (226) 08:30:11    2.0   224.0   236.0
2017.08.14 (226) 08:34:59  NaN     NaN     NaN  
2017.08.14 (226) 08:40:23  NaN     NaN     NaN  
2017.08.14 (226) 08:45:11  NaN     NaN     NaN  
2017.08.14 (226) 08:49:59  NaN     NaN     NaN  
2017.08.14 (226) 08:55:23  NaN     NaN     NaN  
2017.08.14 (226) 09:00:11  NaN     NaN     NaN  
2017.08.14 (226) 09:04:59  NaN     NaN     NaN  
2017.08.14 (226) 09:10:23  NaN     NaN     NaN  
2017.08.14 (226) 09:15:11  NaN     NaN     NaN  
2017.08.14 (226) 09:19:59  NaN     NaN     NaN  
2017.08.14 (226) 09:25:23  NaN     NaN     NaN  
2017.08.14 (226) 09:30:11  NaN     NaN     NaN  
2017.08.14 (226) 09:34:59  NaN     NaN     NaN  
2017.08.14 (226) 09:40:23  NaN     NaN     NaN  
2017.08.14 (226) 09:45:11    3.2   207.0   233.0
2017.08.14 (226) 09:49:59    3.4   214.0   228.0
2017.08.14 (226) 09:55:23    3.8   209.0   236.0
2017.08.14 (226) 10:00:11    3.8   214.0   226.0
2017.08.14 (226) 10:04:59    4.0   217.0   228.0
2017.08.14 (226) 10:10:23    4.1   221.0   226.0
2017.08.14 (226) 10:15:11    4.2   212.0   233.0
2017.08.14 (226) 10:19:59    4.2   209.0   238.0
2017.08.14 (226) 10:25:23    4.4   205.0   250.0
2017.08.14 (226) 10:30:11    4.8   212.0   259.0
2017.08.14 (226) 10:34:59    4.8   207.0   226.0
2017.08.14 (226) 10:40:23    4.7   224.0   243.0
2017.08.14 (226) 10:45:11    4.8   209.0   226.0
2017.08.14 (226) 10:49:59    4.7   212.0   231.0
2017.08.14 (226) 10:55:23    4.8   217.0   243.0
2017.08.14 (226) 11:00:11    4.6   209.0   245.0
2017.08.14 (226) 11:04:59    4.5   207.0   221.0
2017.08.14 (226) 11:10:23    4.5   214.0   240.0
2017.08.14 (226) 11:15:11    4.5   207.0   238.0
2017.08.14 (226) 11:19:59    4.7   181.0   252.0
2017.08.14 (226) 11:25:23    4.8   200.0   290.0
2017.08.14 (226) 11:30:11    5.0   202.0   290.0
2017.08.14 (226) 11:34:59    4.9   212.0   238.0
2017.08.14 (226) 11:40:23    4.9   191.0   250.0
2017.08.14 (226) 11:45:11    4.8   191.0   276.0
2017.08.14 (226) 11:49:59    4.7   195.0   250.0
2017.08.14 (226) 11:55:23    4.7   188.0   266.0
2017.08.14 (226) 12:00:11    4.6   193.0   262.0
2017.08.14 (226) 12:04:59    4.5   188.0   245.0
2017.08.14 (226) 12:10:23    4.6   183.0   236.0
2017.08.14 (226) 12:15:11    4.6   183.0   269.0
2017.08.14 (226) 12:19:59    4.7   207.0   281.0
2017.08.14 (226) 12:25:23  NaN     NaN     NaN  
2017.08.14 (226) 12:30:11    4.6   202.0   224.0
2017.08.14 (226) 12:34:59  NaN     NaN     NaN  
2017.08.14 (226) 12:40:23  NaN     NaN     NaN  
2017.08.14 (226) 12:45:11  NaN     NaN     NaN  
2017.08.14 (226) 12:49:59  NaN     NaN     NaN  
2017.08.14 (226) 12:55:23  NaN     NaN     NaN  
2017.08.14 (226) 13:00:11  NaN     NaN     NaN  
2017.08.14 (226) 13:04:59  NaN     NaN     NaN  
2017.08.14 (226) 13:10:23    4.8   219.0   357.0
2017.08.14 (226) 13:15:11    4.8   219.0   333.0
2017.08.14 (226) 13:19:59    4.9   174.0   271.0
2017.08.14 (226) 13:25:23  NaN     193.0   271.0
2017.08.14 (226) 13:30:11    4.9   195.0   274.0
2017.08.14 (226) 13:34:59    5.0   200.0   266.0
2017.08.14 (226) 13:40:23    5.2   214.0   281.0
2017.08.14 (226) 13:45:11    5.2   198.0   269.0
2017.08.14 (226) 13:49:59    5.2   207.0   376.0
2017.08.14 (226) 13:55:23    5.4   219.0   395.0
2017.08.14 (226) 14:00:11    5.4   214.0   364.0
2017.08.14 (226) 14:04:59    5.3   200.0   407.0
2017.08.14 (226) 14:10:23    5.4   212.0   385.0
2017.08.14 (226) 14:15:11    5.4   214.0   414.0
2017.08.14 (226) 14:19:59    5.6   205.0   407.0
2017.08.14 (226) 14:25:23    5.6   193.0   399.0
2017.08.14 (226) 14:30:11    5.7   195.0   395.0
2017.08.14 (226) 14:34:59    5.8   202.0   390.0
2017.08.14 (226) 14:40:23    5.8   200.0   376.0
2017.08.14 (226) 14:45:11    5.8   212.0   373.0
2017.08.14 (226) 14:49:59    5.9   205.0   369.0
2017.08.14 (226) 14:55:23    6.1   212.0   395.0
2017.08.14 (226) 15:00:11    6.2   207.0   369.0
2017.08.14 (226) 15:04:59    6.4   219.0   345.0
2017.08.14 (226) 15:10:23    6.4   209.0   359.0
2017.08.14 (226) 15:15:11    6.7   214.0   361.0
2017.08.14 (226) 15:19:59    6.8   217.0   364.0
2017.08.14 (226) 15:25:23    6.8   224.0   364.0
2017.08.14 (226) 15:30:11    7.1   207.0   352.0
2017.08.14 (226) 15:34:59    7.3   205.0   347.0
2017.08.14 (226) 15:40:23    7.5   212.0   359.0
2017.08.14 (226) 15:45:11    7.7   202.0   328.0
2017.08.14 (226) 15:49:59    7.9   205.0   338.0
2017.08.14 (226) 15:55:23    7.8   219.0   328.0
2017.08.14 (226) 16:00:11    8.0   205.0   331.0
2017.08.14 (226) 16:04:59    7.9   209.0   328.0
2017.08.14 (226) 16:10:23    7.9   214.0   338.0
2017.08.14 (226) 16:15:11    8.3   212.0   307.0
2017.08.14 (226) 16:19:59    8.2   217.0   307.0
2017.08.14 (226) 16:25:23    8.0   226.0   307.0
2017.08.14 (226) 16:30:11    8.1   214.0   297.0
2017.08.14 (226) 16:34:59    8.2   228.0   312.0
2017.08.14 (226) 16:40:23    8.0   209.0   302.0
2017.08.14 (226) 16:45:11    8.0   202.0   307.0
2017.08.14 (226) 16:49:59    8.0   207.0   309.0
2017.08.14 (226) 16:55:23    8.1   200.0   321.0
2017.08.14 (226) 17:00:11    8.0   233.0   314.0
2017.08.14 (226) 17:04:59    8.0   224.0   328.0
2017.08.14 (226) 17:10:23    8.1   221.0   321.0
2017.08.14 (226) 17:15:11    8.1   224.0   319.0
2017.08.14 (226) 17:19:59    8.1   226.0   314.0
2017.08.14 (226) 17:25:23    8.0   195.0   321.0
2017.08.14 (226) 17:30:11    8.1   195.0   319.0
2017.08.14 (226) 17:34:59    8.0   188.0   319.0
2017.08.14 (226) 17:40:23    8.1   191.0   304.0
2017.08.14 (226) 17:45:11    8.1   195.0   319.0
2017.08.14 (226) 17:49:59    8.1   193.0   323.0
2017.08.14 (226) 17:55:23    8.0   209.0   312.0
2017.08.14 (226) 18:00:11    8.1   217.0   307.0
2017.08.14 (226) 18:04:59    7.9   212.0   307.0
2017.08.14 (226) 18:10:23    7.9   205.0   312.0
2017.08.14 (226) 18:15:11    7.7   214.0   326.0
2017.08.14 (226) 18:19:59    7.8   226.0   316.0
2017.08.14 (226) 18:25:23    7.9   233.0   314.0
2017.08.14 (226) 18:30:11    8.1   214.0   321.0
2017.08.14 (226) 18:34:59    7.8   219.0   312.0
2017.08.14 (226) 18:40:23    7.9   219.0   293.0
2017.08.14 (226) 18:45:11    7.8   224.0   295.0
2017.08.14 (226) 18:49:59    7.9   224.0   302.0
2017.08.14 (226) 18:55:23    7.9   221.0   293.0
2017.08.14 (226) 19:00:11    8.3   221.0   316.0
2017.08.14 (226) 19:04:59    8.1   219.0   300.0
2017.08.14 (226) 19:10:23    8.3   233.0   307.0
2017.08.14 (226) 19:15:11    8.3   217.0   304.0
2017.08.14 (226) 19:19:59    8.3   217.0   290.0
2017.08.14 (226) 19:25:23    8.5   219.0   300.0
2017.08.14 (226) 19:30:11    8.7   214.0   281.0
2017.08.14 (226) 19:34:59    8.7   219.0   288.0
2017.08.14 (226) 19:40:23    8.9   188.0   281.0
2017.08.14 (226) 19:45:11    8.9   205.0   276.0
2017.08.14 (226) 19:49:59    9.1   191.0   259.0
2017.08.14 (226) 19:55:23    9.1   219.0   257.0
2017.08.14 (226) 20:00:11    9.3   221.0   255.0
2017.08.14 (226) 20:04:59    9.3   226.0   250.0
2017.08.14 (226) 20:10:23    9.1   221.0   247.0
2017.08.14 (226) 20:15:11    8.9   226.0   238.0
2017.08.14 (226) 20:19:59    8.9   221.0   231.0
2017.08.14 (226) 20:25:23    8.8   209.0   224.0
2017.08.14 (226) 20:30:11    8.7   214.0   228.0
2017.08.14 (226) 20:34:59    8.1   217.0   219.0
2017.08.14 (226) 20:40:23    7.4   212.0   221.0
2017.08.14 (226) 20:45:11    7.1   200.0   221.0
2017.08.14 (226) 20:49:59    6.9   217.0   221.0
2017.08.14 (226) 20:55:23    7.0   217.0   236.0
2017.08.14 (226) 21:00:11    6.3   221.0   233.0
2017.08.14 (226) 21:04:59    6.0   207.0   224.0
2017.08.14 (226) 21:10:23    6.2   212.0   231.0
2017.08.14 (226) 21:15:11    6.1   207.0   233.0
2017.08.14 (226) 21:19:59    5.8   200.0   221.0
2017.08.14 (226) 21:25:23    5.5   205.0   214.0
2017.08.14 (226) 21:30:11    5.9   195.0   257.0
2017.08.14 (226) 21:34:59    5.4   205.0   219.0
2017.08.14 (226) 21:40:23    4.9   198.0   217.0
2017.08.14 (226) 21:45:11    5.3   181.0   266.0
2017.08.14 (226) 21:49:59    4.4   191.0   226.0
2017.08.14 (226) 21:55:23    4.7   195.0   302.0
2017.08.14 (226) 22:00:11    4.2   209.0   252.0
2017.08.14 (226) 22:04:59    4.0   205.0   226.0
2017.08.14 (226) 22:10:23    3.8   202.0   228.0
2017.08.14 (226) 22:15:11    3.6   195.0   247.0
2017.08.14 (226) 22:19:59    3.9   202.0   264.0
2017.08.14 (226) 22:25:23    3.7   217.0   245.0
2017.08.14 (226) 22:30:11    3.7   214.0   224.0
2017.08.14 (226) 22:34:59    3.5   207.0   238.0
2017.08.14 (226) 22:40:23    3.6   214.0   252.0
2017.08.14 (226) 22:45:11    3.3   214.0   240.0
2017.08.14 (226) 22:49:59    3.3   217.0   245.0
2017.08.14 (226) 22:55:23    3.3   212.0   250.0
2017.08.14 (226) 23:00:11    3.0   207.0   240.0
2017.08.14 (226) 23:04:59    3.2   233.0   269.0
2017.08.14 (226) 23:10:23    3.3   240.0   271.0
2017.08.14 (226) 23:15:11    3.1   214.0   243.0
2017.08.14 (226) 23:19:59    2.9   212.0   226.0
2017.08.14 (226) 23:25:23    2.9   219.0   247.0
2017.08.14 (226) 23:30:11    2.8   212.0   255.0
2017.08.14 (226) 23:34:59    2.9   236.0   264.0
2017.08.14 (226) 23:40:23    2.9   226.0   264.0
2017.08.14 (226) 23:45:11    3.0   245.0   274.0
2017.08.14 (226) 23:49:59    2.9   221.0   269.0
2017.08.14 (226) 23:55:23    2.8   236.0   250.0
2017.08.15 (227) 00:00:11    2.7   238.0   250.0
2017.08.15 (227) 00:04:59    2.6   236.0   252.0
2017.08.15 (227) 00:10:23    2.5   236.0   250.0
2017.08.15 (227) 00:15:11    2.5   245.0   259.0
2017.08.15 (227) 00:19:59  NaN     NaN     NaN  
2017.08.15 (227) 00:25:23  NaN     NaN     NaN  
2017.08.15 (227) 00:30:11    2.5   250.0   276.0
2017.08.15 (227) 00:34:59    2.4   243.0   259.0
2017.08.15 (227) 00:40:23  NaN     NaN     NaN  
2017.08.15 (227) 00:45:11  NaN     NaN     NaN  
2017.08.15 (227) 00:49:59  NaN     NaN     NaN  
2017.08.15 (227) 00:55:23    2.4   259.0   283.0
2017.08.15 (227) 01:00:11    2.3   240.0   262.0
2017.08.15 (227) 01:04:59    2.4   240.0   271.0
2017.08.15 (227) 01:10:23    2.3   252.0   274.0
2017.08.15 (227) 01:15:11    2.4   259.0   276.0
2017.08.15 (227) 01:19:59    2.3   250.0   269.0
2017.08.15 (227) 01:25:23    2.4   240.0   276.0
2017.08.15 (227) 01:30:11    2.3   243.0   257.0
2017.08.15 (227) 01:34:59  NaN     NaN     NaN  
2017.08.15 (227) 01:40:23  NaN     NaN     NaN  
2017.08.15 (227) 01:45:11    2.3   266.0   297.0
2017.08.15 (227) 01:49:59  NaN     NaN     NaN  
2017.08.15 (227) 01:55:23    2.3   285.0   312.0
2017.08.15 (227) 02:00:11    2.3   266.0   285.0
2017.08.15 (227) 02:04:59    2.3   262.0   281.0
2017.08.15 (227) 02:10:23    2.5   247.0   269.0
2017.08.15 (227) 02:15:11    2.5   247.0   259.0
2017.08.15 (227) 02:19:59    2.5   247.0   266.0
2017.08.15 (227) 02:25:23  NaN     NaN     NaN  
2017.08.15 (227) 02:30:11    2.5   245.0   259.0
2017.08.15 (227) 02:34:59    2.6   238.0   262.0
2017.08.15 (227) 02:40:23    2.6   240.0   269.0
2017.08.15 (227) 02:45:11    2.7   231.0   255.0
2017.08.15 (227) 02:49:59    2.6   236.0   259.0
2017.08.15 (227) 02:55:23    2.7   236.0   257.0
2017.08.15 (227) 03:00:11    2.7   250.0   266.0
2017.08.15 (227) 03:04:59    2.8   238.0   264.0
2017.08.15 (227) 03:10:23    2.7   226.0   250.0
2017.08.15 (227) 03:15:11    2.9   233.0   257.0
2017.08.15 (227) 03:19:59    2.8   228.0   257.0
2017.08.15 (227) 03:25:23    3.0   231.0   266.0
2017.08.15 (227) 03:30:11    2.8   224.0   243.0
2017.08.15 (227) 03:34:59    2.8   221.0   240.0
2017.08.15 (227) 03:40:23    2.8   231.0   252.0
2017.08.15 (227) 03:45:11    3.1   226.0   247.0
2017.08.15 (227) 03:49:59    3.0   231.0   245.0
2017.08.15 (227) 03:55:23    3.0   226.0   243.0
2017.08.15 (227) 04:00:11    2.9   217.0   231.0
2017.08.15 (227) 04:04:59    2.9   219.0   233.0
2017.08.15 (227) 04:10:23    2.9   226.0   240.0
2017.08.15 (227) 04:15:11    2.9   233.0   259.0
2017.08.15 (227) 04:19:59    3.0   228.0   259.0
2017.08.15 (227) 04:25:23    2.9   238.0   255.0
2017.08.15 (227) 04:30:11    3.0   231.0   255.0
2017.08.15 (227) 04:34:59    3.1   231.0   255.0
2017.08.15 (227) 04:40:23    3.1   240.0   252.0
2017.08.15 (227) 04:45:11    3.1   219.0   238.0
2017.08.15 (227) 04:49:59    3.1   214.0   240.0
2017.08.15 (227) 04:55:23    3.2   217.0   252.0
2017.08.15 (227) 05:00:11    3.1   217.0   240.0
2017.08.15 (227) 05:04:59    3.6   217.0   271.0
2017.08.15 (227) 05:10:23    3.6   207.0   243.0
2017.08.15 (227) 05:15:11    3.8   212.0   238.0
2017.08.15 (227) 05:19:59    3.8   205.0   231.0
2017.08.15 (227) 05:25:23    4.0   200.0   231.0
2017.08.15 (227) 05:30:11    4.0   195.0   219.0
2017.08.15 (227) 05:34:59    4.0   198.0   214.0
2017.08.15 (227) 05:40:23    3.9   191.0   217.0
2017.08.15 (227) 05:45:11    3.6   200.0   212.0
2017.08.15 (227) 05:49:59    3.2   193.0   202.0
2017.08.15 (227) 05:55:23    3.2   200.0   224.0
2017.08.15 (227) 06:00:11    3.1   195.0   221.0
2017.08.15 (227) 06:04:59    3.1   198.0   221.0
2017.08.15 (227) 06:10:23    2.7   193.0   202.0
2017.08.15 (227) 06:15:11    2.6   195.0   224.0
2017.08.15 (227) 06:19:59    2.5   198.0   219.0
2017.08.15 (227) 06:25:23    2.5   212.0   228.0
2017.08.15 (227) 06:30:11    2.5   205.0   209.0
2017.08.15 (227) 06:34:59    2.4   205.0   219.0
2017.08.15 (227) 06:40:23    2.3   200.0   212.0
2017.08.15 (227) 06:45:11    2.2   193.0   202.0
2017.08.15 (227) 06:49:59  NaN     NaN     NaN  
2017.08.15 (227) 06:55:23  NaN     NaN     NaN  
2017.08.15 (227) 07:00:11    1.8   219.0   224.0
2017.08.15 (227) 07:04:59    1.9   236.0   240.0
2017.08.15 (227) 07:10:23    1.9   226.0   252.0
2017.08.15 (227) 07:15:11  NaN     NaN     NaN  
2017.08.15 (227) 07:19:59  NaN     NaN     NaN  
2017.08.15 (227) 07:25:23  NaN     NaN     NaN  
2017.08.15 (227) 07:30:11  NaN     NaN     NaN  
2017.08.15 (227) 07:34:59  NaN     NaN     NaN  
2017.08.15 (227) 07:40:23  NaN     NaN     NaN  
2017.08.15 (227) 07:45:11  NaN     NaN     NaN  
2017.08.15 (227) 07:49:59  NaN     NaN     NaN  
2017.08.15 (227) 07:55:23  NaN     NaN     NaN  
2017.08.15 (227) 08:00:11  NaN     NaN     NaN  
2017.08.15 (227) 08:04:59  NaN     NaN     NaN  
2017.08.15 (227) 08:10:23  NaN     NaN     NaN  
2017.08.15 (227) 08:15:11  NaN     NaN     NaN  
2017.08.15 (227) 08:19:59  NaN     NaN     NaN  
2017.08.15 (227) 08:25:23  NaN     NaN     NaN  
2017.08.15 (227) 08:30:11  NaN     NaN     NaN  
2017.08.15 (227) 08:34:59  NaN     NaN     NaN  
2017.08.15 (227) 08:40:23  NaN     NaN     NaN  
2017.08.15 (227) 08:45:11  NaN     NaN     NaN  
2017.08.15 (227) 08:49:59  NaN     NaN     NaN  
2017.08.15 (227) 08:55:23  NaN     NaN     NaN  
2017.08.15 (227) 09:00:11  NaN     NaN     NaN  
2017.08.15 (227) 09:04:59  NaN     NaN     NaN  
2017.08.15 (227) 09:10:23  NaN     NaN     NaN  
2017.08.15 (227) 09:15:11  NaN     NaN     NaN  
2017.08.15 (227) 09:19:59  NaN     NaN     NaN  
2017.08.15 (227) 09:25:23  NaN     NaN     NaN  
2017.08.15 (227) 09:30:11  NaN     NaN     NaN  
2017.08.15 (227) 09:34:59  NaN     NaN     NaN  
2017.08.15 (227) 09:40:23    2.8   252.0   262.0
2017.08.15 (227) 09:45:11    3.1   243.0   255.0
2017.08.15 (227) 09:49:59    3.4   236.0   245.0
2017.08.15 (227) 09:55:23    3.7   224.0   228.0
2017.08.15 (227) 10:00:11    3.8   226.0   240.0
2017.08.15 (227) 10:04:59    4.0   226.0   236.0
2017.08.15 (227) 10:10:23    4.1   224.0   240.0
2017.08.15 (227) 10:15:11    4.2   228.0   233.0
2017.08.15 (227) 10:19:59    4.3   226.0   236.0
2017.08.15 (227) 10:25:23    4.5   228.0   231.0
2017.08.15 (227) 10:30:11    4.5   228.0   240.0
2017.08.15 (227) 10:34:59    4.7   231.0   238.0
2017.08.15 (227) 10:40:23    4.7   231.0   240.0
2017.08.15 (227) 10:45:11    4.6   221.0   231.0
2017.08.15 (227) 10:49:59    4.7   212.0   252.0
2017.08.15 (227) 10:55:23    4.8   219.0   255.0
2017.08.15 (227) 11:00:11    4.8   219.0   250.0
2017.08.15 (227) 11:04:59    4.8   224.0   257.0
2017.08.15 (227) 11:10:23    4.7   219.0   250.0
2017.08.15 (227) 11:15:11    4.8   207.0   255.0
2017.08.15 (227) 11:19:59    4.8   224.0   252.0
2017.08.15 (227) 11:25:23    4.7   217.0   245.0
2017.08.15 (227) 11:30:11    4.8   219.0   262.0
2017.08.15 (227) 11:34:59    4.9   219.0   271.0
2017.08.15 (227) 11:40:23    4.9   224.0   293.0
2017.08.15 (227) 11:45:11    4.9   219.0   283.0
2017.08.15 (227) 11:49:59    4.9   236.0   283.0
2017.08.15 (227) 11:55:23    4.9   224.0   302.0
2017.08.15 (227) 12:00:11    5.2   217.0   297.0
2017.08.15 (227) 12:04:59    5.1   217.0   316.0
2017.08.15 (227) 12:10:23    5.4   226.0   312.0
2017.08.15 (227) 12:15:11    5.4   214.0   307.0
2017.08.15 (227) 12:19:59    5.3   214.0   285.0
2017.08.15 (227) 12:25:23    5.3   200.0   307.0
2017.08.15 (227) 12:30:11    4.9   209.0   295.0
2017.08.15 (227) 12:34:59    5.2   198.0   309.0
2017.08.15 (227) 12:40:23    5.2   205.0   333.0
2017.08.15 (227) 12:45:11    5.1   205.0   326.0
2017.08.15 (227) 12:49:59    5.2   205.0   335.0
2017.08.15 (227) 12:55:23    5.2   205.0   331.0
2017.08.15 (227) 13:00:11    5.2   202.0   340.0
2017.08.15 (227) 13:04:59    5.2   193.0   357.0
2017.08.15 (227) 13:10:23    5.3   198.0   340.0
2017.08.15 (227) 13:15:11    5.0   200.0   350.0
2017.08.15 (227) 13:19:59    5.1   195.0   376.0
2017.08.15 (227) 13:25:23    5.1   181.0   373.0
2017.08.15 (227) 13:30:11    5.3   181.0   409.0
2017.08.15 (227) 13:34:59    5.4   205.0   399.0
2017.08.15 (227) 13:40:23    5.6   188.0   385.0
2017.08.15 (227) 13:45:11    5.7   193.0   378.0
2017.08.15 (227) 13:49:59    5.9   191.0   414.0
2017.08.15 (227) 13:55:23    6.0   195.0   347.0
2017.08.15 (227) 14:00:11    5.8   191.0   335.0
2017.08.15 (227) 14:04:59    6.3   169.0   328.0
2017.08.15 (227) 14:10:23    6.4   167.0   335.0
2017.08.15 (227) 14:15:11    6.5   181.0   319.0
2017.08.15 (227) 14:19:59    6.6   169.0   323.0
2017.08.15 (227) 14:25:23    6.7   181.0   321.0
2017.08.15 (227) 14:30:11    6.8   207.0   328.0
2017.08.15 (227) 14:34:59    6.8   209.0   345.0
2017.08.15 (227) 14:40:23    6.9   202.0   331.0
2017.08.15 (227) 14:45:11    7.0   205.0   335.0
2017.08.15 (227) 14:49:59    7.1   195.0   338.0
2017.08.15 (227) 14:55:23    7.1   200.0   342.0
2017.08.15 (227) 15:00:11    7.3   209.0   354.0
2017.08.15 (227) 15:04:59    7.5   191.0   364.0
